date,store_name,brand,budget,actual_sales,variance,variance_pct,customer_count,avg_spend,year,month,month_name,quarter,day_of_week,is_weekend,week_of_year
2021-06-09,JUNCTION,CREAMY INN,268.611225003742,281.5,12.888774996258007,4.798300963066028,61.0,4.614754098360656,2021,6,June,2,Wednesday,False,23
2021-06-09,JUNCTION,GALITOS,1377.3514867917906,1090.25,-287.10148679179065,-20.8444605131639,134.0,8.136194029850746,2021,6,June,2,Wednesday,False,23
2021-06-09,OASIS,CHICKEN INN,588.215090980248,628.0,39.78490901975204,6.763666833751465,67.0,9.373134328358208,2021,6,June,2,Wednesday,False,23
2021-06-09,OASIS,PIZZA INN,1990.717368156111,1594.0,-396.717368156111,-19.928362232734617,116.0,13.741379310344827,2021,6,June,2,Wednesday,False,23
2021-06-09,OASIS,CREAMY INN,65.15545470637913,92.0,26.844545293620868,41.20076425618532,37.0,2.4864864864864864,2021,6,June,2,Wednesday,False,23
2021-06-10,LA PIAZZA,CHICKEN INN,1209.1299185791963,849.75,-359.3799185791963,-29.72219221913641,149.0,5.703020134228188,2021,6,June,2,Thursday,False,23
2021-06-10,LA PIAZZA,PIZZA INN,1290.8801825262406,2668.5,1377.6198174737594,106.71941796935562,221.0,12.074660633484164,2021,6,June,2,Thursday,False,23
2021-06-10,LA PIAZZA,CREAMY INN,326.38345704108804,303.25,-23.13345704108804,-7.08781543366513,100.0,3.0325,2021,6,June,2,Thursday,False,23
2021-06-10,LA PIAZZA,GALITOS,720.050568398507,556.5,-163.55056839850704,-22.7137614462643,74.0,7.52027027027027,2021,6,June,2,Thursday,False,23
2021-06-10,CARREFOUR,CHICKEN INN,1665.279754555827,1080.0,-585.2797545558267,-35.1460319477634,148.0,7.297297297297297,2021,6,June,2,Thursday,False,23
2021-06-10,CARREFOUR,PIZZA INN,2938.251785221782,4219.32,1281.0682147782177,43.59967451467136,286.0,14.752867132867133,2021,6,June,2,Thursday,False,23
2021-06-10,CARREFOUR,CREAMY INN,477.698692065155,593.75,116.051307934845,24.29382995233664,157.0,3.781847133757962,2021,6,June,2,Thursday,False,23
2021-06-10,CARREFOUR,GALITOS,826.9661610840676,770.25,-56.71616108406761,-6.858341217942769,87.0,8.85344827586207,2021,6,June,2,Thursday,False,23
2021-06-10,CITY MARKET,CHICKEN INN,782.9484585089067,512.0,-270.9484585089067,-34.60616794940972,125.0,4.096,2021,6,June,2,Thursday,False,23
2021-06-10,CITY MARKET,PIZZA INN,332.6826999257176,791.25,458.5673000742824,137.8392384625569,93.0,8.508064516129032,2021,6,June,2,Thursday,False,23
2021-06-10,JUNCTION,CHICKEN INN,1963.0188400400464,1845.25,-117.76884004004636,-5.999373905022932,244.0,7.5625,2021,6,June,2,Thursday,False,23
2021-06-10,JUNCTION,PIZZA INN,4405.749993313402,6128.75,1723.0000066865978,39.10798409582004,406.0,15.095443349753694,2021,6,June,2,Thursday,False,23
2021-06-10,JUNCTION,CREAMY INN,879.1431961589386,454.5,-424.6431961589386,-48.30193738793017,87.0,5.224137931034483,2021,6,June,2,Thursday,False,23
2021-06-10,JUNCTION,GALITOS,1293.4651535712944,1413.0,119.53484642870558,9.241443118793455,144.0,9.8125,2021,6,June,2,Thursday,False,23
2021-06-10,OASIS,CHICKEN INN,571.1130195371265,401.0,-170.11301953712655,-29.78622684438171,59.0,6.796610169491525,2021,6,June,2,Thursday,False,23
2021-06-10,OASIS,PIZZA INN,1692.8041320617515,2583.0,890.1958679382483,52.58705665220901,190.0,13.594736842105265,2021,6,June,2,Thursday,False,23
2021-06-10,OASIS,CREAMY INN,87.51282014704795,62.5,-25.012820147047947,-28.58189246446276,33.0,1.893939393939394,2021,6,June,2,Thursday,False,23
2021-06-11,LA PIAZZA,CHICKEN INN,983.7659368044086,958.75,-25.015936804408625,-2.54287487180828,168.0,5.706845238095238,2021,6,June,2,Friday,False,23
2021-06-11,LA PIAZZA,PIZZA INN,1428.8209652453934,1545.5,116.67903475460662,8.166106012768894,144.0,10.73263888888889,2021,6,June,2,Friday,False,23
2021-06-11,LA PIAZZA,CREAMY INN,390.8700069306893,335.0,-55.87000693068933,-14.293756476586456,101.0,3.3168316831683167,2021,6,June,2,Friday,False,23
2021-06-11,LA PIAZZA,GALITOS,829.1594474885371,809.25,-19.90944748853713,-2.401160301416257,105.0,7.707142857142857,2021,6,June,2,Friday,False,23
2021-06-11,CARREFOUR,CHICKEN INN,1559.614332321545,1581.75,22.13566767845532,1.4193039407060044,187.0,8.45855614973262,2021,6,June,2,Friday,False,23
2021-06-11,CARREFOUR,PIZZA INN,3330.265417176052,3119.36,-210.9054171760522,-6.332991241127339,235.0,13.27387234042553,2021,6,June,2,Friday,False,23
2021-06-11,CARREFOUR,CREAMY INN,499.6139794442677,657.5,157.88602055573227,31.60160184696044,185.0,3.554054054054054,2021,6,June,2,Friday,False,23
2021-06-11,CARREFOUR,GALITOS,1286.5854171706085,1235.25,-51.33541717060848,-3.9900512228331215,123.0,10.042682926829269,2021,6,June,2,Friday,False,23
2021-06-11,CITY MARKET,CHICKEN INN,649.1314482430371,415.0,-234.13144824303708,-36.06841863489218,119.0,3.4873949579831933,2021,6,June,2,Friday,False,23
2021-06-11,CITY MARKET,PIZZA INN,490.4038546456264,308.26,-182.14385464562645,-37.14160337855551,44.0,7.005909090909091,2021,6,June,2,Friday,False,23
2021-06-11,JUNCTION,CHICKEN INN,2692.812239915161,1685.0,-1007.8122399151612,-37.42601229214975,215.0,7.837209302325581,2021,6,June,2,Friday,False,23
2021-06-11,JUNCTION,PIZZA INN,5363.808792479115,4094.75,-1269.0587924791153,-23.65965756010041,280.0,14.624107142857143,2021,6,June,2,Friday,False,23
2021-06-11,JUNCTION,CREAMY INN,302.44638861037856,440.5,138.05361138962144,45.64564715879833,90.0,4.894444444444445,2021,6,June,2,Friday,False,23
2021-06-11,JUNCTION,GALITOS,1346.5466611000363,2312.25,965.7033388999636,71.7170349010446,185.0,12.498648648648649,2021,6,June,2,Friday,False,23
2021-06-11,OASIS,CHICKEN INN,810.5030332557741,542.75,-267.7530332557741,-33.03541409095234,75.0,7.236666666666666,2021,6,June,2,Friday,False,23
2021-06-11,OASIS,PIZZA INN,2704.385689824116,1999.0,-705.3856898241161,-26.08302848511197,153.0,13.065359477124185,2021,6,June,2,Friday,False,23
2021-06-11,OASIS,CREAMY INN,105.50853088404595,89.5,-16.008530884045967,-15.172736033676143,29.0,3.086206896551724,2021,6,June,2,Friday,False,23
2021-06-12,LA PIAZZA,CHICKEN INN,1104.40480455102,1196.5,92.09519544898012,8.338898479024646,193.0,6.199481865284974,2021,6,June,2,Saturday,True,23
2021-06-12,LA PIAZZA,PIZZA INN,2095.7207663614754,2713.0,617.2792336385246,29.4542690775654,230.0,11.795652173913044,2021,6,June,2,Saturday,True,23
2021-06-12,LA PIAZZA,CREAMY INN,504.0402763375663,464.0,-40.0402763375663,-7.943864452361836,122.0,3.80327868852459,2021,6,June,2,Saturday,True,23
2021-06-12,LA PIAZZA,GALITOS,748.0293846265816,691.0,-57.029384626581646,-7.623949780402126,86.0,8.034883720930232,2021,6,June,2,Saturday,True,23
2021-06-12,CARREFOUR,CHICKEN INN,2340.0374238709883,1733.25,-606.7874238709883,-25.930671778198107,204.0,8.496323529411764,2021,6,June,2,Saturday,True,23
2021-06-12,CARREFOUR,PIZZA INN,4230.897011260721,4415.5,184.6029887392788,4.363211589597896,313.0,14.10702875399361,2021,6,June,2,Saturday,True,23
2021-06-12,CARREFOUR,CREAMY INN,502.64420594295234,843.25,340.60579405704766,67.76280120807854,201.0,4.195273631840796,2021,6,June,2,Saturday,True,23
2021-06-12,CARREFOUR,GALITOS,1357.8075748594588,1008.75,-349.0575748594588,-25.707440532992194,100.0,10.0875,2021,6,June,2,Saturday,True,23
2021-06-12,CITY MARKET,CHICKEN INN,1061.9271877998524,650.75,-411.1771877998524,-38.71990401260443,159.0,4.0927672955974845,2021,6,June,2,Saturday,True,23
2021-06-12,CITY MARKET,PIZZA INN,509.2373881084952,512.01,2.7726118915048232,0.5444635363093384,78.0,6.564230769230769,2021,6,June,2,Saturday,True,23
2021-06-12,JUNCTION,CHICKEN INN,2321.1823521111514,2660.25,339.06764788884857,14.607540315842108,302.0,8.808774834437086,2021,6,June,2,Saturday,True,23
2021-06-12,JUNCTION,PIZZA INN,5440.165526706347,6494.75,1054.584473293653,19.385154148648358,389.0,16.696015424164525,2021,6,June,2,Saturday,True,23
2021-06-12,JUNCTION,CREAMY INN,693.1925607258405,581.5,-111.69256072584052,-16.11277544711205,100.0,5.815,2021,6,June,2,Saturday,True,23
2021-06-12,JUNCTION,GALITOS,1126.277531299758,1429.75,303.472468700242,26.94473256072379,153.0,9.344771241830063,2021,6,June,2,Saturday,True,23
2021-06-12,OASIS,CHICKEN INN,1072.8171001854143,955.5,-117.31710018541436,-10.935424143140382,108.0,8.847222222222221,2021,6,June,2,Saturday,True,23
2021-06-12,OASIS,PIZZA INN,2597.128888731728,3211.0,613.8711112682727,23.63652855011167,228.0,14.083333333333334,2021,6,June,2,Saturday,True,23
2021-06-12,OASIS,CREAMY INN,161.67131033440077,108.0,-53.67131033440077,-33.19779509635141,37.0,2.918918918918919,2021,6,June,2,Saturday,True,23
2021-06-13,LA PIAZZA,CHICKEN INN,1007.5152735274996,1890.5,882.9847264725003,87.63983531296805,211.0,8.959715639810426,2021,6,June,2,Sunday,True,23
2021-06-13,LA PIAZZA,PIZZA INN,1879.5509704194703,3208.5,1328.9490295805297,70.70566590082632,241.0,13.313278008298756,2021,6,June,2,Sunday,True,23
2021-06-13,LA PIAZZA,CREAMY INN,346.1119905280579,578.0,231.8880094719421,66.99797054651415,126.0,4.587301587301587,2021,6,June,2,Sunday,True,23
2021-06-13,LA PIAZZA,GALITOS,816.2968458031379,834.0,17.7031541968621,2.168715252040981,79.0,10.556962025316457,2021,6,June,2,Sunday,True,23
2021-06-13,CARREFOUR,CHICKEN INN,2163.540581939503,3094.25,930.7094180604968,43.01788585939829,283.0,10.933745583038869,2021,6,June,2,Sunday,True,23
2021-06-13,CARREFOUR,PIZZA INN,4869.804956161211,7356.76,2486.9550438387896,51.06888399487804,444.0,16.56927927927928,2021,6,June,2,Sunday,True,23
2021-06-13,CARREFOUR,CREAMY INN,880.9485965986453,1207.0,326.0514034013547,37.011399377925535,211.0,5.720379146919432,2021,6,June,2,Sunday,True,23
2021-06-13,CARREFOUR,GALITOS,1170.2585634425875,1456.5,286.2414365574125,24.459674596643566,140.0,10.403571428571428,2021,6,June,2,Sunday,True,23
2021-06-13,CITY MARKET,CHICKEN INN,649.9194817479362,675.25,25.330518252063825,3.897485606053578,135.0,5.001851851851852,2021,6,June,2,Sunday,True,23
2021-06-13,CITY MARKET,PIZZA INN,451.2211489958538,428.25,-22.97114899585381,-5.090884823766292,47.0,9.111702127659576,2021,6,June,2,Sunday,True,23
2021-06-13,JUNCTION,CHICKEN INN,1392.0445089648786,3734.5,2342.4554910351217,168.27446794621292,409.0,9.13080684596577,2021,6,June,2,Sunday,True,23
2021-06-13,JUNCTION,PIZZA INN,5135.260814652907,10309.0,5173.739185347093,100.749297301208,557.0,18.508078994614003,2021,6,June,2,Sunday,True,23
2021-06-13,JUNCTION,CREAMY INN,602.9654577748096,833.5,230.5345422251904,38.23345753104293,158.0,5.275316455696203,2021,6,June,2,Sunday,True,23
2021-06-13,JUNCTION,GALITOS,1928.6431080101809,1892.25,-36.39310801018064,-1.886979911370338,189.0,10.011904761904765,2021,6,June,2,Sunday,True,23
2021-06-13,OASIS,CHICKEN INN,928.8400108857618,1397.25,468.4099891142382,50.42956630039573,142.0,9.839788732394366,2021,6,June,2,Sunday,True,23
2021-06-13,OASIS,PIZZA INN,3344.6241621841964,4464.5,1119.8758378158036,33.48286036074296,309.0,14.44822006472492,2021,6,June,2,Sunday,True,23
2021-06-13,OASIS,CREAMY INN,217.5647239360728,236.5,18.935276063927205,8.703284117645364,104.0,2.2740384615384617,2021,6,June,2,Sunday,True,23
2021-06-14,LA PIAZZA,CHICKEN INN,1505.3295114177488,966.25,-539.0795114177488,-35.81139593217921,185.0,5.222972972972973,2021,6,June,2,Monday,False,24
2021-06-14,LA PIAZZA,PIZZA INN,1585.3804560402834,1207.25,-378.1304560402834,-23.85108600270744,120.0,10.060416666666669,2021,6,June,2,Monday,False,24
2021-06-14,LA PIAZZA,CREAMY INN,529.6948712141584,362.25,-167.4448712141584,-31.611571173106483,114.0,3.1776315789473686,2021,6,June,2,Monday,False,24
2021-06-14,LA PIAZZA,GALITOS,694.3253650277088,387.25,-307.0753650277088,-44.22643626384789,52.0,7.447115384615385,2021,6,June,2,Monday,False,24
2021-06-14,CARREFOUR,CHICKEN INN,1551.8126107317078,967.0,-584.8126107317078,-37.685775117909245,136.0,7.110294117647059,2021,6,June,2,Monday,False,24
2021-06-14,CARREFOUR,PIZZA INN,2577.901484714944,2470.25,-107.65148471494376,-4.175934780798946,204.0,12.10906862745098,2021,6,June,2,Monday,False,24
2021-06-14,CARREFOUR,CREAMY INN,665.6445412987384,727.75,62.10545870126157,9.330123639275651,172.0,4.231104651162791,2021,6,June,2,Monday,False,24
2021-06-14,CARREFOUR,GALITOS,638.5559143520609,408.25,-230.30591435206088,-36.06667938950201,52.0,7.850961538461538,2021,6,June,2,Monday,False,24
2021-06-14,CITY MARKET,CHICKEN INN,1037.27512079754,520.5,-516.77512079754,-49.82044883137677,137.0,3.7992700729927007,2021,6,June,2,Monday,False,24
2021-06-14,CITY MARKET,PIZZA INN,453.2448711557872,368.26,-84.98487115578718,-18.75032163939845,56.0,6.576071428571429,2021,6,June,2,Monday,False,24
2021-06-14,JUNCTION,CHICKEN INN,2032.1181805195145,1062.25,-969.8681805195145,-47.726957507538565,155.0,6.853225806451613,2021,6,June,2,Monday,False,24
2021-06-14,JUNCTION,PIZZA INN,4134.230370235719,3051.75,-1082.4803702357194,-26.183358770449946,221.0,13.808823529411764,2021,6,June,2,Monday,False,24
2021-06-14,JUNCTION,CREAMY INN,657.5014598749581,296.5,-361.0014598749581,-54.90504309201266,57.0,5.201754385964913,2021,6,June,2,Monday,False,24
2021-06-14,JUNCTION,GALITOS,1524.782617494766,984.75,-540.0326174947659,-35.417023469354945,100.0,9.8475,2021,6,June,2,Monday,False,24
2021-06-14,OASIS,CHICKEN INN,708.2544784575374,555.0,-153.2544784575374,-21.63833524798892,65.0,8.538461538461538,2021,6,June,2,Monday,False,24
2021-06-14,OASIS,PIZZA INN,1953.839210253003,2065.0,111.1607897469969,5.689351977566397,168.0,12.291666666666666,2021,6,June,2,Monday,False,24
2021-06-14,OASIS,CREAMY INN,124.3226993920416,99.0,-25.3226993920416,-20.36852442544584,45.0,2.2,2021,6,June,2,Monday,False,24
2021-06-15,LA PIAZZA,CHICKEN INN,817.1324394081745,869.0,51.86756059182551,6.347509668003353,155.0,5.606451612903226,2021,6,June,2,Tuesday,False,24
2021-06-15,LA PIAZZA,PIZZA INN,3007.213064235452,4292.75,1285.5369357645482,42.748448756536,331.0,12.969033232628398,2021,6,June,2,Tuesday,False,24
2021-06-15,LA PIAZZA,CREAMY INN,413.8991315713729,296.5,-117.39913157137288,-28.364188908941586,111.0,2.671171171171171,2021,6,June,2,Tuesday,False,24
2021-06-15,LA PIAZZA,GALITOS,585.2164859376787,648.5,63.28351406232128,10.81369298079899,75.0,8.646666666666667,2021,6,June,2,Tuesday,False,24
2021-06-15,CARREFOUR,CHICKEN INN,1703.695249167772,1160.75,-542.9452491677721,-31.868683641219995,154.0,7.537337662337662,2021,6,June,2,Tuesday,False,24
2021-06-15,CARREFOUR,PIZZA INN,5776.720385098881,6996.5,1219.7796149011192,21.11543459931963,426.0,16.423708920187792,2021,6,June,2,Tuesday,False,24
2021-06-15,CARREFOUR,CREAMY INN,501.1362733251236,760.0,258.86372667487643,51.65535612843828,173.0,4.393063583815029,2021,6,June,2,Tuesday,False,24
2021-06-15,CARREFOUR,GALITOS,821.0576862476754,902.75,81.6923137523246,9.94964362682816,103.0,8.764563106796116,2021,6,June,2,Tuesday,False,24
2021-06-15,CITY MARKET,CHICKEN INN,737.5547549153845,506.25,-231.30475491538448,-31.361028231988115,132.0,3.835227272727273,2021,6,June,2,Tuesday,False,24
2021-06-15,CITY MARKET,PIZZA INN,572.9114376852905,711.25,138.33856231470952,24.146587625066957,88.0,8.082386363636363,2021,6,June,2,Tuesday,False,24
2021-06-15,JUNCTION,CHICKEN INN,2095.2418167675064,1435.0,-660.2418167675064,-31.51148528460133,208.0,6.899038461538462,2021,6,June,2,Tuesday,False,24
2021-06-15,JUNCTION,PIZZA INN,3489.282673709665,6235.25,2745.9673262903348,78.69718744715321,398.0,15.66645728643216,2021,6,June,2,Tuesday,False,24
2021-06-15,JUNCTION,CREAMY INN,477.1186361745977,403.0,-74.11863617459773,-15.534634481868071,85.0,4.741176470588235,2021,6,June,2,Tuesday,False,24
2021-06-15,JUNCTION,GALITOS,1240.7661749225813,1103.25,-137.51617492258129,-11.083166006774944,115.0,9.593478260869563,2021,6,June,2,Tuesday,False,24
2021-06-15,OASIS,CHICKEN INN,853.9469730995089,522.75,-331.1969730995089,-38.78425517422791,75.0,6.97,2021,6,June,2,Tuesday,False,24
2021-06-15,OASIS,PIZZA INN,2174.568232309091,2951.75,777.181767690909,35.73958987093495,208.0,14.19110576923077,2021,6,June,2,Tuesday,False,24
2021-06-15,OASIS,CREAMY INN,158.3974792504103,129.5,-28.8974792504103,-18.243648438827947,48.0,2.6979166666666665,2021,6,June,2,Tuesday,False,24
2021-06-16,LA PIAZZA,CHICKEN INN,808.2052117124672,692.25,-115.9552117124672,-14.34724869773795,119.0,5.817226890756302,2021,6,June,2,Wednesday,False,24
2021-06-16,LA PIAZZA,PIZZA INN,1528.6999339759311,1430.0,-98.69993397593112,-6.456462238421547,138.0,10.36231884057971,2021,6,June,2,Wednesday,False,24
2021-06-16,LA PIAZZA,CREAMY INN,286.2262646709059,363.75,77.52373532909411,27.0847734460108,107.0,3.399532710280374,2021,6,June,2,Wednesday,False,24
2021-06-16,LA PIAZZA,GALITOS,417.9388825315298,563.5,145.56111746847017,34.82832623439597,72.0,7.826388888888889,2021,6,June,2,Wednesday,False,24
2021-06-16,CARREFOUR,CHICKEN INN,2087.302706052851,1226.0,-861.3027060528511,-41.26390980834778,160.0,7.6625,2021,6,June,2,Wednesday,False,24
2021-06-16,CARREFOUR,PIZZA INN,2463.224711242187,2517.5,54.27528875781309,2.203424174420629,204.0,12.340686274509803,2021,6,June,2,Wednesday,False,24
2021-06-16,CARREFOUR,CREAMY INN,486.3872561964546,703.33,216.94274380354543,44.60288402702744,163.0,4.314907975460123,2021,6,June,2,Wednesday,False,24
2021-06-16,CARREFOUR,GALITOS,1014.6954310552698,619.0,-395.69543105526975,-38.99647312334419,60.0,10.316666666666666,2021,6,June,2,Wednesday,False,24
2021-06-16,CITY MARKET,CHICKEN INN,960.5831053585003,484.0,-476.58310535850046,-49.613937898755175,123.0,3.934959349593496,2021,6,June,2,Wednesday,False,24
2021-06-16,CITY MARKET,PIZZA INN,492.2208987977368,435.89,-56.33089879773678,-11.444231428475826,71.0,6.139295774647887,2021,6,June,2,Wednesday,False,24
2021-06-16,JUNCTION,CHICKEN INN,2602.4612752322023,1548.75,-1053.7112752322023,-40.4890280312888,226.0,6.852876106194691,2021,6,June,2,Wednesday,False,24
2021-06-16,JUNCTION,PIZZA INN,4395.34279797906,4376.25,-19.09279797906038,-0.4343870058972209,277.0,15.798736462093864,2021,6,June,2,Wednesday,False,24
2021-06-16,JUNCTION,CREAMY INN,469.6235049959124,444.5,-25.123504995912413,-5.349711998791689,82.0,5.420731707317073,2021,6,June,2,Wednesday,False,24
2021-06-16,JUNCTION,GALITOS,1244.9064875064255,1289.75,44.84351249357451,3.602159113444499,134.0,9.625,2021,6,June,2,Wednesday,False,24
2021-06-16,OASIS,CHICKEN INN,631.9969136944395,472.25,-159.7469136944395,-25.27653382998554,67.0,7.048507462686567,2021,6,June,2,Wednesday,False,24
2021-06-16,OASIS,PIZZA INN,2069.232560995107,2088.25,19.01743900489282,0.9190575947513224,152.0,13.738486842105264,2021,6,June,2,Wednesday,False,24
2021-06-16,OASIS,CREAMY INN,138.77521319636642,71.0,-67.77521319636642,-48.83812579733871,31.0,2.290322580645161,2021,6,June,2,Wednesday,False,24
2021-06-17,LA PIAZZA,CHICKEN INN,960.938433375983,682.25,-278.688433375983,-29.00169497819862,113.0,6.037610619469026,2021,6,June,2,Thursday,False,24
2021-06-17,LA PIAZZA,PIZZA INN,1632.3204005827242,2555.0,922.6795994172758,56.5256428264872,247.0,10.34412955465587,2021,6,June,2,Thursday,False,24
2021-06-17,LA PIAZZA,CREAMY INN,344.1366367315173,339.5,-4.636636731517285,-1.3473243580091758,83.0,4.090361445783133,2021,6,June,2,Thursday,False,24
2021-06-17,LA PIAZZA,GALITOS,270.24219838530246,519.25,249.00780161469757,92.14245706352284,68.0,7.636029411764706,2021,6,June,2,Thursday,False,24
2021-06-17,CARREFOUR,CHICKEN INN,1968.429106039284,1240.0,-728.4291060392841,-37.005605322762726,154.0,8.051948051948052,2021,6,June,2,Thursday,False,24
2021-06-17,CARREFOUR,PIZZA INN,3100.6291619140443,4282.75,1182.1208380859557,38.12519254499376,287.0,14.92247386759582,2021,6,June,2,Thursday,False,24
2021-06-17,CARREFOUR,CREAMY INN,475.4296125068983,587.0,111.57038749310176,23.467277712215058,158.0,3.715189873417721,2021,6,June,2,Thursday,False,24
2021-06-17,CARREFOUR,GALITOS,1299.2235447020105,756.25,-542.9735447020103,-41.792157086142296,70.0,10.803571428571429,2021,6,June,2,Thursday,False,24
2021-06-17,CITY MARKET,CHICKEN INN,505.5309276710629,444.25,-61.28092767106284,-12.122092698339696,131.0,3.3912213740458017,2021,6,June,2,Thursday,False,24
2021-06-17,CITY MARKET,PIZZA INN,277.15520849061124,585.25,308.0947915093888,111.16326955833688,58.0,10.09051724137931,2021,6,June,2,Thursday,False,24
2021-06-17,JUNCTION,CHICKEN INN,1776.3412064426525,1369.25,-407.09120644265226,-22.91739925675112,198.0,6.915404040404041,2021,6,June,2,Thursday,False,24
2021-06-17,JUNCTION,PIZZA INN,4650.9345629644,6185.25,1534.3154370355996,32.98940065193396,398.0,15.540829145728644,2021,6,June,2,Thursday,False,24
2021-06-17,JUNCTION,CREAMY INN,381.323721490829,329.5,-51.82372149082897,-13.590479314588183,63.0,5.23015873015873,2021,6,June,2,Thursday,False,24
2021-06-17,JUNCTION,GALITOS,1305.9085930216525,1152.0,-153.90859302165245,-11.785556343230263,113.0,10.194690265486726,2021,6,June,2,Thursday,False,24
2021-06-17,OASIS,CHICKEN INN,581.7173434714632,521.75,-59.96734347146321,-10.308673816324848,62.0,8.415322580645162,2021,6,June,2,Thursday,False,24
2021-06-17,OASIS,PIZZA INN,2388.2279990368,2617.25,229.0220009632003,9.589620465699571,190.0,13.775,2021,6,June,2,Thursday,False,24
2021-06-17,OASIS,CREAMY INN,140.41212873836164,69.0,-71.41212873836164,-50.858946004179,35.0,1.9714285714285715,2021,6,June,2,Thursday,False,24
2021-06-18,LA PIAZZA,CHICKEN INN,909.073181165596,800.75,-108.32318116559588,-11.915782294523968,147.0,5.447278911564626,2021,6,June,2,Friday,False,24
2021-06-18,LA PIAZZA,PIZZA INN,1485.5902686152838,1576.5,90.90973138471622,6.119435035708267,148.0,10.652027027027026,2021,6,June,2,Friday,False,24
2021-06-18,LA PIAZZA,CREAMY INN,324.6081390720451,347.25,22.64186092795489,6.975136542380303,98.0,3.5433673469387754,2021,6,June,2,Friday,False,24
2021-06-18,LA PIAZZA,GALITOS,946.0921900830745,686.25,-259.84219008307434,-27.464785441285397,83.0,8.268072289156626,2021,6,June,2,Friday,False,24
2021-06-18,CARREFOUR,CHICKEN INN,1582.4263837538165,1302.0,-280.42638375381625,-17.721290963854607,165.0,7.890909090909091,2021,6,June,2,Friday,False,24
2021-06-18,CARREFOUR,PIZZA INN,3763.5030618264896,3087.0,-676.5030618264896,-17.97535569157134,220.0,14.03181818181818,2021,6,June,2,Friday,False,24
2021-06-18,CARREFOUR,CREAMY INN,653.0640748871376,621.75,-31.31407488713762,-4.794946788728091,152.0,4.090460526315789,2021,6,June,2,Friday,False,24
2021-06-18,CARREFOUR,GALITOS,1644.2985038755771,990.25,-654.0485038755771,-39.77674992308261,99.0,10.002525252525253,2021,6,June,2,Friday,False,24
2021-06-18,CITY MARKET,CHICKEN INN,649.9194817479362,482.25,-167.66948174793615,-25.798500653803277,143.0,3.3723776223776225,2021,6,June,2,Friday,False,24
2021-06-18,CITY MARKET,PIZZA INN,461.1244702040381,322.91,-138.2144702040381,-29.973354080055877,51.0,6.331568627450981,2021,6,June,2,Friday,False,24
2021-06-18,JUNCTION,CHICKEN INN,2429.712924033532,1274.0,-1155.7129240335316,-47.5658219784644,164.0,7.768292682926829,2021,6,June,2,Friday,False,24
2021-06-18,JUNCTION,PIZZA INN,4757.505735259077,3870.75,-886.7557352590766,-18.639089148902247,270.0,14.33611111111111,2021,6,June,2,Friday,False,24
2021-06-18,JUNCTION,CREAMY INN,880.9991334031845,411.75,-469.2491334031845,-53.26329114428711,100.0,4.1175,2021,6,June,2,Friday,False,24
2021-06-18,JUNCTION,GALITOS,1712.4917890949212,2388.25,675.7582109050788,39.46052268444614,199.0,12.001256281407036,2021,6,June,2,Friday,False,24
2021-06-18,OASIS,CHICKEN INN,956.1955278977456,545.25,-410.9455278977456,-42.97714389035415,68.0,8.018382352941176,2021,6,June,2,Friday,False,24
2021-06-18,OASIS,PIZZA INN,2198.7644223939697,2177.75,-21.014422393969653,-0.9557377852734936,140.0,15.555357142857142,2021,6,June,2,Friday,False,24
2021-06-18,OASIS,CREAMY INN,73.60939826503795,91.0,17.390601734962047,23.625518133357723,24.0,3.7916666666666665,2021,6,June,2,Friday,False,24
2021-06-19,LA PIAZZA,CHICKEN INN,1104.40480455102,1211.0,106.59519544898012,9.651822865105595,205.0,5.907317073170732,2021,6,June,2,Saturday,True,24
2021-06-19,LA PIAZZA,PIZZA INN,2095.7207663614754,1841.5,-254.2207663614754,-12.13046940422533,163.0,11.297546012269938,2021,6,June,2,Saturday,True,24
2021-06-19,LA PIAZZA,CREAMY INN,504.0402763375663,384.0,-120.0402763375663,-23.815611960575318,103.0,3.728155339805826,2021,6,June,2,Saturday,True,24
2021-06-19,LA PIAZZA,GALITOS,748.0293846265816,622.5,-125.52938462658165,-16.781344049638676,76.0,8.19078947368421,2021,6,June,2,Saturday,True,24
2021-06-19,CARREFOUR,CHICKEN INN,2340.0374238709883,1801.0,-539.0374238709883,-23.03541893698819,212.0,8.495283018867925,2021,6,June,2,Saturday,True,24
2021-06-19,CARREFOUR,PIZZA INN,4230.897011260721,4228.32,-2.57701126072152,-0.0609093356293639,295.0,14.33328813559322,2021,6,June,2,Saturday,True,24
2021-06-19,CARREFOUR,CREAMY INN,502.64420594295234,877.5,374.85579405704766,74.57676615486382,173.0,5.072254335260116,2021,6,June,2,Saturday,True,24
2021-06-19,CARREFOUR,GALITOS,1357.8075748594588,1062.75,-295.0575748594588,-21.730441067100323,106.0,10.025943396226417,2021,6,June,2,Saturday,True,24
2021-06-19,CITY MARKET,CHICKEN INN,1061.9271877998524,683.0,-378.9271877998524,-35.68297263251452,162.0,4.216049382716049,2021,6,June,2,Saturday,True,24
2021-06-19,CITY MARKET,PIZZA INN,509.2373881084952,597.28,88.0426118915048,17.28910994114732,81.0,7.373827160493827,2021,6,June,2,Saturday,True,24
2021-06-19,JUNCTION,CHICKEN INN,2672.233934498316,3300.0,627.7660655016844,23.492182229904245,320.0,10.3125,2021,6,June,2,Saturday,True,24
